date,gold_close,gold_source
2020-07-18,1810.8068955527,AlphaVantage:GOLD:daily
2020-07-19,1808.7598238268,AlphaVantage:GOLD:daily
2020-07-20,1818.1599311021,AlphaVantage:GOLD:daily
2020-07-21,1842.427433141,AlphaVantage:GOLD:daily
2020-07-22,1869.3986259448,AlphaVantage:GOLD:daily
2020-07-23,1885.2628815319,AlphaVantage:GOLD:daily
2020-07-24,1901.24207809,AlphaVantage:GOLD:daily
2020-07-25,1901.3756452794,AlphaVantage:GOLD:daily
2020-07-26,1912.942009163,AlphaVantage:GOLD:daily
2020-07-27,1957.2719081249,AlphaVantage:GOLD:daily
2020-07-28,1957.3135027455,AlphaVantage:GOLD:daily
2020-07-29,1968.4543010178,AlphaVantage:GOLD:daily
2020-07-30,1957.835699344,AlphaVantage:GOLD:daily
2020-07-31,1974.2608386274,AlphaVantage:GOLD:daily
2020-08-01,1974.0413561664,AlphaVantage:GOLD:daily
2020-08-02,1981.159176234,AlphaVantage:GOLD:daily
2020-08-03,1975.2048865393,AlphaVantage:GOLD:daily
2020-08-04,2028.3446552235,AlphaVantage:GOLD:daily
2020-08-05,2036.4520303667,AlphaVantage:GOLD:daily
2020-08-06,2069.5240564701,AlphaVantage:GOLD:daily
2020-08-07,2034.1424621816,AlphaVantage:GOLD:daily
2020-08-08,2033.8638328164,AlphaVantage:GOLD:daily
2020-08-09,2027.8422744279,AlphaVantage:GOLD:daily
2020-08-10,2028.6845861146,AlphaVantage:GOLD:daily
2020-08-11,1911.4676719017,AlphaVantage:GOLD:daily
2020-08-12,1922.2242908738,AlphaVantage:GOLD:daily
2020-08-13,1958.0927219542,AlphaVantage:GOLD:daily
2020-08-14,1944.5171525274,AlphaVantage:GOLD:daily
2020-08-15,1944.9009559188,AlphaVantage:GOLD:daily
2020-08-16,1933.9741234262,AlphaVantage:GOLD:daily
2020-08-17,1984.4628575593,AlphaVantage:GOLD:daily
2020-08-18,2003.4558106684,AlphaVantage:GOLD:daily
2020-08-19,1929.2006043548,AlphaVantage:GOLD:daily
2020-08-20,1949.1480094046,AlphaVantage:GOLD:daily
2020-08-21,1939.1967796845,AlphaVantage:GOLD:daily
2020-08-22,1939.0930861636,AlphaVantage:GOLD:daily
2020-08-23,1934.6663184267,AlphaVantage:GOLD:daily
2020-08-24,1931.026380578,AlphaVantage:GOLD:daily
2020-08-25,1929.4113688083,AlphaVantage:GOLD:daily
2020-08-26,1953.4123764586,AlphaVantage:GOLD:daily
2020-08-27,1927.9492802892,AlphaVantage:GOLD:daily
2020-08-28,1964.6269893002,AlphaVantage:GOLD:daily
2020-08-29,1964.6944408971,AlphaVantage:GOLD:daily
2020-08-30,1972.989770048,AlphaVantage:GOLD:daily
2020-08-31,1968.6865450587,AlphaVantage:GOLD:daily
2020-09-01,1971.7024482422,AlphaVantage:GOLD:daily
2020-09-02,1944.3292451021,AlphaVantage:GOLD:daily
2020-09-03,1928.9438403138,AlphaVantage:GOLD:daily
2020-09-04,1933.4035123997,AlphaVantage:GOLD:daily
2020-09-05,1933.8806215492,AlphaVantage:GOLD:daily
2020-09-06,1934.404348541,AlphaVantage:GOLD:daily
2020-09-07,1930.0535088309,AlphaVantage:GOLD:daily
2020-09-08,1930.6564574461,AlphaVantage:GOLD:daily
2020-09-09,1947.7970396769,AlphaVantage:GOLD:daily
2020-09-10,1947.8465467206,AlphaVantage:GOLD:daily
2020-09-11,1941.2253004431,AlphaVantage:GOLD:daily
2020-09-12,1941.0879798127,AlphaVantage:GOLD:daily
2020-09-13,1942.2755700579,AlphaVantage:GOLD:daily
2020-09-14,1956.9076178445,AlphaVantage:GOLD:daily
2020-09-15,1954.1900113641,AlphaVantage:GOLD:daily
2020-09-16,1959.9880063322,AlphaVantage:GOLD:daily
2020-09-17,1946.3532944928,AlphaVantage:GOLD:daily
2020-09-18,1949.7974882271,AlphaVantage:GOLD:daily
2020-09-19,1949.8498615607,AlphaVantage:GOLD:daily
2020-09-20,1948.9568208616,AlphaVantage:GOLD:daily
2020-09-21,1915.1625387391,AlphaVantage:GOLD:daily
2020-09-22,1902.8108515827,AlphaVantage:GOLD:daily
2020-09-23,1857.9414806297,AlphaVantage:GOLD:daily
2020-09-24,1868.3887192553,AlphaVantage:GOLD:daily
2020-09-25,1861.1923300575,AlphaVantage:GOLD:daily
2020-09-26,1861.7640214103,AlphaVantage:GOLD:daily
2020-09-27,1862.457512688,AlphaVantage:GOLD:daily
2020-09-28,1882.182636685,AlphaVantage:GOLD:daily
2020-09-29,1897.4654482465,AlphaVantage:GOLD:daily
2020-09-30,1886.6735846691,AlphaVantage:GOLD:daily
2020-10-01,1904.5190187159,AlphaVantage:GOLD:daily
2020-10-02,1899.8330179823,AlphaVantage:GOLD:daily
2020-10-03,1900.4000342072,AlphaVantage:GOLD:daily
2020-10-04,1903.9278030577,AlphaVantage:GOLD:daily
2020-10-05,1912.4517496562,AlphaVantage:GOLD:daily
2020-10-06,1878.9937696507,AlphaVantage:GOLD:daily
2020-10-07,1887.0309888775,AlphaVantage:GOLD:daily
2020-10-08,1894.1108388887,AlphaVantage:GOLD:daily
2020-10-09,1930.0823990539,AlphaVantage:GOLD:daily
2020-10-10,1930.4087640558,AlphaVantage:GOLD:daily
2020-10-11,1929.86857595,AlphaVantage:GOLD:daily
2020-10-12,1924.5388171078,AlphaVantage:GOLD:daily
2020-10-13,1892.6828255374,AlphaVantage:GOLD:daily
2020-10-14,1898.9262358706,AlphaVantage:GOLD:daily
2020-10-15,1906.3506942011,AlphaVantage:GOLD:daily
2020-10-16,1898.5884632065,AlphaVantage:GOLD:daily
2020-10-17,1898.3977522971,AlphaVantage:GOLD:daily
2020-10-18,1900.9961219679,AlphaVantage:GOLD:daily
2020-10-19,1904.0538230604,AlphaVantage:GOLD:daily
2020-10-20,1909.766163289,AlphaVantage:GOLD:daily
2020-10-21,1923.0189036887,AlphaVantage:GOLD:daily
2020-10-22,1904.6306983536,AlphaVantage:GOLD:daily
2020-10-23,1901.2180563281,AlphaVantage:GOLD:daily
2020-10-24,1901.4298752662,AlphaVantage:GOLD:daily
2020-10-25,1898.0554421995,AlphaVantage:GOLD:daily
2020-10-26,1901.722774424,AlphaVantage:GOLD:daily
2020-10-27,1905.632325646,AlphaVantage:GOLD:daily
2020-10-28,1878.7957728785,AlphaVantage:GOLD:daily
2020-10-29,1868.3090995825,AlphaVantage:GOLD:daily
2020-10-30,1878.8451265975,AlphaVantage:GOLD:daily
2020-10-31,1879.2930099696,AlphaVantage:GOLD:daily
2020-11-01,1876.4366468077,AlphaVantage:GOLD:daily
2020-11-02,1894.6954732592,AlphaVantage:GOLD:daily
2020-11-03,1911.5705612595,AlphaVantage:GOLD:daily
2020-11-04,1904.2926718877,AlphaVantage:GOLD:daily
2020-11-05,1946.5737011419,AlphaVantage:GOLD:daily
2020-11-06,1952.0273494522,AlphaVantage:GOLD:daily
2020-11-07,1952.2861270548,AlphaVantage:GOLD:daily
2020-11-08,1959.7275978639,AlphaVantage:GOLD:daily
2020-11-09,1867.1843034266,AlphaVantage:GOLD:daily
2020-11-10,1876.4577640632,AlphaVantage:GOLD:daily
2020-11-11,1865.2234101424,AlphaVantage:GOLD:daily
2020-11-12,1875.963527327,AlphaVantage:GOLD:daily
2020-11-13,1888.0988575632,AlphaVantage:GOLD:daily
2020-11-14,1888.1283927307,AlphaVantage:GOLD:daily
2020-11-15,1890.5557288565,AlphaVantage:GOLD:daily
2020-11-16,1889.4235990212,AlphaVantage:GOLD:daily
2020-11-17,1881.45526941,AlphaVantage:GOLD:daily
2020-11-18,1871.9271756033,AlphaVantage:GOLD:daily
2020-11-19,1864.2535764945,AlphaVantage:GOLD:daily
2020-11-20,1871.3153101078,AlphaVantage:GOLD:daily
2020-11-21,1871.7303210953,AlphaVantage:GOLD:daily
2020-11-22,1872.4312583674,AlphaVantage:GOLD:daily
2020-11-23,1835.8428359293,AlphaVantage:GOLD:daily
2020-11-24,1808.2885237842,AlphaVantage:GOLD:daily
2020-11-25,1807.3213886575,AlphaVantage:GOLD:daily
2020-11-26,1809.4064652136,AlphaVantage:GOLD:daily
2020-11-27,1787.6255159446,AlphaVantage:GOLD:daily
2020-11-28,1787.3739901337,AlphaVantage:GOLD:daily
2020-11-29,1786.2565421646,AlphaVantage:GOLD:daily
2020-11-30,1778.3888221179,AlphaVantage:GOLD:daily
2020-12-01,1812.5857623381,AlphaVantage:GOLD:daily
2020-12-02,1831.1254757165,AlphaVantage:GOLD:daily
2020-12-03,1840.6692758781,AlphaVantage:GOLD:daily
2020-12-04,1838.3759771831,AlphaVantage:GOLD:daily
2020-12-05,1838.7592052883,AlphaVantage:GOLD:daily
2020-12-06,1835.1822794799,AlphaVantage:GOLD:daily
2020-12-07,1864.4890326792,AlphaVantage:GOLD:daily
2020-12-08,1870.2650441033,AlphaVantage:GOLD:daily
2020-12-09,1836.0850201236,AlphaVantage:GOLD:daily
2020-12-10,1836.7642174154,AlphaVantage:GOLD:daily
2020-12-11,1839.0063453709,AlphaVantage:GOLD:daily
2020-12-12,1838.9959082341,AlphaVantage:GOLD:daily
2020-12-13,1838.1846088803,AlphaVantage:GOLD:daily
2020-12-14,1827.6362649291,AlphaVantage:GOLD:daily
2020-12-15,1852.6049347621,AlphaVantage:GOLD:daily
2020-12-16,1864.7569182463,AlphaVantage:GOLD:daily
2020-12-17,1884.4464333896,AlphaVantage:GOLD:daily
2020-12-18,1880.5379219973,AlphaVantage:GOLD:daily
2020-12-19,1880.476888939,AlphaVantage:GOLD:daily
2020-12-20,1883.2746379405,AlphaVantage:GOLD:daily
2020-12-21,1878.3465355351,AlphaVantage:GOLD:daily
2020-12-22,1863.2017164432,AlphaVantage:GOLD:daily
2020-12-23,1872.4413464416,AlphaVantage:GOLD:daily
2020-12-24,1876.3620640937,AlphaVantage:GOLD:daily
2020-12-25,1876.1153859211,AlphaVantage:GOLD:daily
2020-12-26,1876.2606125991,AlphaVantage:GOLD:daily
2020-12-27,1887.5403461749,AlphaVantage:GOLD:daily
2020-12-28,1874.8133701837,AlphaVantage:GOLD:daily
2020-12-29,1878.8120127091,AlphaVantage:GOLD:daily
2020-12-30,1894.1315586933,AlphaVantage:GOLD:daily
2020-12-31,1896.2251960311,AlphaVantage:GOLD:daily
2021-01-01,1896.7622262469,AlphaVantage:GOLD:daily
2021-01-02,1896.0940462647,AlphaVantage:GOLD:daily
2021-01-03,1912.7224735327,AlphaVantage:GOLD:daily
2021-01-04,1941.9611514129,AlphaVantage:GOLD:daily
2021-01-05,1949.6832125591,AlphaVantage:GOLD:daily
2021-01-06,1922.0341681744,AlphaVantage:GOLD:daily
2021-01-07,1914.9676605993,AlphaVantage:GOLD:daily
2021-01-08,1848.61173819,AlphaVantage:GOLD:daily
2021-01-09,1848.7876574936,AlphaVantage:GOLD:daily
2021-01-10,1844.7121326717,AlphaVantage:GOLD:daily
2021-01-11,1846.8073854025,AlphaVantage:GOLD:daily
2021-01-12,1857.1932520162,AlphaVantage:GOLD:daily
2021-01-13,1846.6732817788,AlphaVantage:GOLD:daily
2021-01-14,1847.3436083997,AlphaVantage:GOLD:daily
2021-01-15,1827.4539505409,AlphaVantage:GOLD:daily
2021-01-16,1827.8862323609,AlphaVantage:GOLD:daily
2021-01-17,1811.249671711,AlphaVantage:GOLD:daily
2021-01-18,1837.4714683361,AlphaVantage:GOLD:daily
2021-01-19,1840.6780414177,AlphaVantage:GOLD:daily
2021-01-20,1870.0323458997,AlphaVantage:GOLD:daily
2021-01-21,1869.5839361484,AlphaVantage:GOLD:daily
2021-01-22,1854.6263537346,AlphaVantage:GOLD:daily
2021-01-23,1855.6662769767,AlphaVantage:GOLD:daily
2021-01-24,1857.7864474479,AlphaVantage:GOLD:daily
2021-01-25,1855.2691662881,AlphaVantage:GOLD:daily
2021-01-26,1851.2347979808,AlphaVantage:GOLD:daily
2021-01-27,1840.6575970989,AlphaVantage:GOLD:daily
2021-01-28,1843.1232423123,AlphaVantage:GOLD:daily
2021-01-29,1846.20451742,AlphaVantage:GOLD:daily
2021-01-30,1846.261781458,AlphaVantage:GOLD:daily
2021-01-31,1855.5457623974,AlphaVantage:GOLD:daily
2021-02-01,1858.9224533587,AlphaVantage:GOLD:daily
2021-02-02,1837.4336107246,AlphaVantage:GOLD:daily
2021-02-03,1834.3267700055,AlphaVantage:GOLD:daily
2021-02-04,1794.3713144692,AlphaVantage:GOLD:daily
2021-02-05,1813.0355658509,AlphaVantage:GOLD:daily
2021-02-06,1813.7463838431,AlphaVantage:GOLD:daily
2021-02-07,1818.1487609316,AlphaVantage:GOLD:daily
2021-02-08,1830.7526370859,AlphaVantage:GOLD:daily
2021-02-09,1836.0437032971,AlphaVantage:GOLD:daily
2021-02-10,1841.977382151,AlphaVantage:GOLD:daily
2021-02-11,1826.7763703553,AlphaVantage:GOLD:daily
2021-02-12,1824.3536933464,AlphaVantage:GOLD:daily
2021-02-13,1824.8008686052,AlphaVantage:GOLD:daily
2021-02-14,1821.3111619055,AlphaVantage:GOLD:daily
2021-02-15,1818.4795685927,AlphaVantage:GOLD:daily
2021-02-16,1790.5986792386,AlphaVantage:GOLD:daily
2021-02-17,1777.9562111184,AlphaVantage:GOLD:daily
2021-02-18,1772.9083164948,AlphaVantage:GOLD:daily
2021-02-19,1783.8458949427,AlphaVantage:GOLD:daily
2021-02-20,1784.6148355031,AlphaVantage:GOLD:daily
2021-02-21,1784.6944603084,AlphaVantage:GOLD:daily
2021-02-22,1810.2873046708,AlphaVantage:GOLD:daily
2021-02-23,1805.3711180401,AlphaVantage:GOLD:daily
2021-02-24,1803.0871070506,AlphaVantage:GOLD:daily
2021-02-25,1770.1618037059,AlphaVantage:GOLD:daily
2021-02-26,1733.7924279561,AlphaVantage:GOLD:daily
2021-02-27,1733.9436815092,AlphaVantage:GOLD:daily
2021-02-28,1739.2363013401,AlphaVantage:GOLD:daily
2021-03-01,1724.1868606975,AlphaVantage:GOLD:daily
2021-03-02,1736.9806691207,AlphaVantage:GOLD:daily
2021-03-03,1710.180678927,AlphaVantage:GOLD:daily
2021-03-04,1695.5194891972,AlphaVantage:GOLD:daily
2021-03-05,1700.8655288335,AlphaVantage:GOLD:daily
2021-03-06,1700.8682932637,AlphaVantage:GOLD:daily
2021-03-07,1707.169257296,AlphaVantage:GOLD:daily
2021-03-08,1683.1827127175,AlphaVantage:GOLD:daily
2021-03-09,1715.4934150666,AlphaVantage:GOLD:daily
2021-03-10,1726.6503423863,AlphaVantage:GOLD:daily
2021-03-11,1722.7823486069,AlphaVantage:GOLD:daily
2021-03-12,1726.8793664988,AlphaVantage:GOLD:daily
2021-03-13,1727.115716753,AlphaVantage:GOLD:daily
2021-03-14,1724.7921625444,AlphaVantage:GOLD:daily
2021-03-15,1730.810683107,AlphaVantage:GOLD:daily
2021-03-16,1730.8516699083,AlphaVantage:GOLD:daily
2021-03-17,1747.1014019619,AlphaVantage:GOLD:daily
2021-03-18,1736.0798806892,AlphaVantage:GOLD:daily
2021-03-19,1745.0877851905,AlphaVantage:GOLD:daily
2021-03-20,1745.261614716,AlphaVantage:GOLD:daily
2021-03-21,1738.6919820219,AlphaVantage:GOLD:daily
2021-03-22,1739.1247328355,AlphaVantage:GOLD:daily
2021-03-23,1727.143757572,AlphaVantage:GOLD:daily
2021-03-24,1734.9784707397,AlphaVantage:GOLD:daily
2021-03-25,1727.1762192716,AlphaVantage:GOLD:daily
2021-03-26,1732.5633703586,AlphaVantage:GOLD:daily
2021-03-27,1732.8619948707,AlphaVantage:GOLD:daily
2021-03-28,1730.5529116553,AlphaVantage:GOLD:daily
2021-03-29,1712.1196562236,AlphaVantage:GOLD:daily
2021-03-30,1685.5602803482,AlphaVantage:GOLD:daily
2021-03-31,1706.9987563734,AlphaVantage:GOLD:daily
2021-04-01,1730.2496122951,AlphaVantage:GOLD:daily
2021-04-02,1731.8391149273,AlphaVantage:GOLD:daily
2021-04-03,1733.3425778271,AlphaVantage:GOLD:daily
2021-04-04,1727.6975838149,AlphaVantage:GOLD:daily
2021-04-05,1729.3195427565,AlphaVantage:GOLD:daily
2021-04-06,1743.0551824931,AlphaVantage:GOLD:daily
2021-04-07,1736.7820520808,AlphaVantage:GOLD:daily
2021-04-08,1754.8831398798,AlphaVantage:GOLD:daily
2021-04-09,1744.0638086114,AlphaVantage:GOLD:daily
2021-04-10,1744.5461127151,AlphaVantage:GOLD:daily
2021-04-11,1742.0388823079,AlphaVantage:GOLD:daily
2021-04-12,1732.5857573754,AlphaVantage:GOLD:daily
2021-04-13,1746.2364025958,AlphaVantage:GOLD:daily
2021-04-14,1736.2561088686,AlphaVantage:GOLD:daily
2021-04-15,1763.5979870593,AlphaVantage:GOLD:daily
2021-04-16,1776.5923945266,AlphaVantage:GOLD:daily
2021-04-17,1776.7354263277,AlphaVantage:GOLD:daily
2021-04-18,1778.1255000978,AlphaVantage:GOLD:daily
2021-04-19,1771.4979299123,AlphaVantage:GOLD:daily
2021-04-20,1776.7080710495,AlphaVantage:GOLD:daily
2021-04-21,1794.2466595534,AlphaVantage:GOLD:daily
2021-04-22,1783.2337127213,AlphaVantage:GOLD:daily
2021-04-23,1776.8204487736,AlphaVantage:GOLD:daily
2021-04-24,1776.640727712,AlphaVantage:GOLD:daily
2021-04-25,1775.5997088016,AlphaVantage:GOLD:daily
2021-04-26,1779.9529678165,AlphaVantage:GOLD:daily
2021-04-27,1776.1312221314,AlphaVantage:GOLD:daily
2021-04-28,1782.6156413829,AlphaVantage:GOLD:daily
2021-04-29,1772.551842843,AlphaVantage:GOLD:daily
2021-04-30,1769.1368703999,AlphaVantage:GOLD:daily
2021-05-01,1769.4104324439,AlphaVantage:GOLD:daily
2021-05-02,1769.5200176952,AlphaVantage:GOLD:daily
2021-05-03,1792.389678262,AlphaVantage:GOLD:daily
2021-05-04,1778.814070753,AlphaVantage:GOLD:daily
2021-05-05,1785.8511424242,AlphaVantage:GOLD:daily
2021-05-06,1814.9698105782,AlphaVantage:GOLD:daily
2021-05-07,1831.1377394774,AlphaVantage:GOLD:daily
2021-05-08,1831.4682881266,AlphaVantage:GOLD:daily
2021-05-09,1837.4077850968,AlphaVantage:GOLD:daily
2021-05-10,1835.3804587896,AlphaVantage:GOLD:daily
2021-05-11,1835.8015134945,AlphaVantage:GOLD:daily
2021-05-12,1817.0908449613,AlphaVantage:GOLD:daily
2021-05-13,1825.5790338338,AlphaVantage:GOLD:daily
2021-05-14,1843.7006775105,AlphaVantage:GOLD:daily
2021-05-15,1844.4569457637,AlphaVantage:GOLD:daily
2021-05-16,1847.7798924592,AlphaVantage:GOLD:daily
2021-05-17,1868.1140797369,AlphaVantage:GOLD:daily
2021-05-18,1869.1951379192,AlphaVantage:GOLD:daily
2021-05-19,1866.9460500175,AlphaVantage:GOLD:daily
2021-05-20,1874.469226333,AlphaVantage:GOLD:daily
2021-05-21,1880.6536832543,AlphaVantage:GOLD:daily
2021-05-22,1880.8305747818,AlphaVantage:GOLD:daily
2021-05-23,1883.4342540188,AlphaVantage:GOLD:daily
2021-05-24,1878.2489868488,AlphaVantage:GOLD:daily
2021-05-25,1898.3620182442,AlphaVantage:GOLD:daily
2021-05-26,1896.6529124395,AlphaVantage:GOLD:daily
2021-05-27,1897.2045176387,AlphaVantage:GOLD:daily
2021-05-28,1904.3707321806,AlphaVantage:GOLD:daily
2021-05-29,1904.5261062916,AlphaVantage:GOLD:daily
2021-05-30,1904.453564661,AlphaVantage:GOLD:daily
2021-05-31,1907.6325656604,AlphaVantage:GOLD:daily
2021-06-01,1898.874593995,AlphaVantage:GOLD:daily
2021-06-02,1908.0760234945,AlphaVantage:GOLD:daily
2021-06-03,1871.4484511658,AlphaVantage:GOLD:daily
2021-06-04,1890.5272218706,AlphaVantage:GOLD:daily
2021-06-05,1890.8059560388,AlphaVantage:GOLD:daily
2021-06-06,1889.9125915426,AlphaVantage:GOLD:daily
2021-06-07,1898.5010799121,AlphaVantage:GOLD:daily
2021-06-08,1893.410752612,AlphaVantage:GOLD:daily
2021-06-09,1889.1481449623,AlphaVantage:GOLD:daily
2021-06-10,1898.0227339412,AlphaVantage:GOLD:daily
2021-06-11,1876.5631159581,AlphaVantage:GOLD:daily
2021-06-12,1876.5246762995,AlphaVantage:GOLD:daily
2021-06-13,1873.1502641142,AlphaVantage:GOLD:daily
2021-06-14,1866.1275936529,AlphaVantage:GOLD:daily
2021-06-15,1858.7357276716,AlphaVantage:GOLD:daily
2021-06-16,1816.331533377,AlphaVantage:GOLD:daily
2021-06-17,1775.4151821462,AlphaVantage:GOLD:daily
2021-06-18,1763.8077862831,AlphaVantage:GOLD:daily
2021-06-19,1764.0417725092,AlphaVantage:GOLD:daily
2021-06-20,1769.6139587149,AlphaVantage:GOLD:daily
2021-06-21,1782.9880358127,AlphaVantage:GOLD:daily
2021-06-22,1777.6117186737,AlphaVantage:GOLD:daily
2021-06-23,1777.4525975098,AlphaVantage:GOLD:daily
2021-06-24,1775.5867968211,AlphaVantage:GOLD:daily
2021-06-25,1781.3875671668,AlphaVantage:GOLD:daily
2021-06-26,1781.9118131844,AlphaVantage:GOLD:daily
2021-06-27,1782.2929198414,AlphaVantage:GOLD:daily
2021-06-28,1778.5847604358,AlphaVantage:GOLD:daily
2021-06-29,1760.9145808004,AlphaVantage:GOLD:daily
2021-06-30,1768.2790518701,AlphaVantage:GOLD:daily
2021-07-01,1776.1853649202,AlphaVantage:GOLD:daily
2021-07-02,1787.7437910165,AlphaVantage:GOLD:daily
2021-07-03,1788.2209883497,AlphaVantage:GOLD:daily
2021-07-04,1786.0810702198,AlphaVantage:GOLD:daily
2021-07-05,1791.7223518691,AlphaVantage:GOLD:daily
2021-07-06,1795.7728677123,AlphaVantage:GOLD:daily
2021-07-07,1803.9724043724,AlphaVantage:GOLD:daily
2021-07-08,1803.7972532522,AlphaVantage:GOLD:daily
2021-07-09,1808.2817893316,AlphaVantage:GOLD:daily
2021-07-10,1808.4327217817,AlphaVantage:GOLD:daily
2021-07-11,1805.7712448987,AlphaVantage:GOLD:daily
2021-07-12,1807.1446169164,AlphaVantage:GOLD:daily
2021-07-13,1806.1949864536,AlphaVantage:GOLD:daily
2021-07-14,1826.1316821181,AlphaVantage:GOLD:daily
2021-07-15,1828.9882944063,AlphaVantage:GOLD:daily
2021-07-16,1811.6109877791,AlphaVantage:GOLD:daily
2021-07-17,1811.9716970021,AlphaVantage:GOLD:daily
2021-07-18,1815.4091932322,AlphaVantage:GOLD:daily
2021-07-19,1811.7779234282,AlphaVantage:GOLD:daily
2021-07-20,1809.3795609127,AlphaVantage:GOLD:daily
2021-07-21,1802.6414566333,AlphaVantage:GOLD:daily
2021-07-22,1807.4375477953,AlphaVantage:GOLD:daily
2021-07-23,1801.8101529298,AlphaVantage:GOLD:daily
2021-07-24,1802.0453214398,AlphaVantage:GOLD:daily
2021-07-25,1801.0878570657,AlphaVantage:GOLD:daily
2021-07-26,1797.8487201889,AlphaVantage:GOLD:daily
2021-07-27,1799.1142714345,AlphaVantage:GOLD:daily
2021-07-28,1808.231154173,AlphaVantage:GOLD:daily
2021-07-29,1829.8826212573,AlphaVantage:GOLD:daily
2021-07-30,1814.0314088658,AlphaVantage:GOLD:daily
2021-07-31,1814.2564270034,AlphaVantage:GOLD:daily
2021-08-01,1814.3387188954,AlphaVantage:GOLD:daily
2021-08-02,1812.5411069612,AlphaVantage:GOLD:daily
2021-08-03,1810.9112805752,AlphaVantage:GOLD:daily
2021-08-04,1811.5858266096,AlphaVantage:GOLD:daily
2021-08-05,1804.2077240977,AlphaVantage:GOLD:daily
2021-08-06,1763.3525308686,AlphaVantage:GOLD:daily
2021-08-07,1763.6839831039,AlphaVantage:GOLD:daily
2021-08-08,1718.6117054643,AlphaVantage:GOLD:daily
2021-08-09,1731.3758836624,AlphaVantage:GOLD:daily
2021-08-10,1727.7564157631,AlphaVantage:GOLD:daily
2021-08-11,1751.7442687342,AlphaVantage:GOLD:daily
2021-08-12,1753.4592359478,AlphaVantage:GOLD:daily
2021-08-13,1779.279558821,AlphaVantage:GOLD:daily
2021-08-14,1779.3436001459,AlphaVantage:GOLD:daily
2021-08-15,1779.1061770566,AlphaVantage:GOLD:daily
2021-08-16,1787.9146095167,AlphaVantage:GOLD:daily
2021-08-17,1785.9648061118,AlphaVantage:GOLD:daily
2021-08-18,1788.0212660805,AlphaVantage:GOLD:daily
2021-08-19,1779.5269730719,AlphaVantage:GOLD:daily
2021-08-20,1781.7220584206,AlphaVantage:GOLD:daily
2021-08-21,1782.1499857428,AlphaVantage:GOLD:daily
2021-08-22,1779.0587000418,AlphaVantage:GOLD:daily
2021-08-23,1805.0476303035,AlphaVantage:GOLD:daily
2021-08-24,1802.1237374398,AlphaVantage:GOLD:daily
2021-08-25,1791.4971207072,AlphaVantage:GOLD:daily
2021-08-26,1792.631441312,AlphaVantage:GOLD:daily
2021-08-27,1817.5891644992,AlphaVantage:GOLD:daily
2021-08-28,1818.049596393,AlphaVantage:GOLD:daily
2021-08-29,1818.3967196123,AlphaVantage:GOLD:daily
2021-08-30,1810.7678298901,AlphaVantage:GOLD:daily
2021-08-31,1814.2874015407,AlphaVantage:GOLD:daily
2021-09-01,1812.8391281549,AlphaVantage:GOLD:daily
2021-09-02,1809.0824215275,AlphaVantage:GOLD:daily
2021-09-03,1827.2648215925,AlphaVantage:GOLD:daily
2021-09-04,1827.8027069758,AlphaVantage:GOLD:daily
2021-09-05,1827.9363512562,AlphaVantage:GOLD:daily
2021-09-06,1823.8684996821,AlphaVantage:GOLD:daily
2021-09-07,1795.0719677418,AlphaVantage:GOLD:daily
2021-09-08,1790.6119001065,AlphaVantage:GOLD:daily
2021-09-09,1794.937120175,AlphaVantage:GOLD:daily
2021-09-10,1788.0118976121,AlphaVantage:GOLD:daily
2021-09-11,1788.3489068717,AlphaVantage:GOLD:daily
2021-09-12,1788.1090746536,AlphaVantage:GOLD:daily
2021-09-13,1792.9047136596,AlphaVantage:GOLD:daily
2021-09-14,1804.3678452208,AlphaVantage:GOLD:daily
2021-09-15,1794.3527629433,AlphaVantage:GOLD:daily
2021-09-16,1753.901133133,AlphaVantage:GOLD:daily
2021-09-17,1754.2376588371,AlphaVantage:GOLD:daily
2021-09-18,1754.2782460726,AlphaVantage:GOLD:daily
2021-09-19,1754.3090215341,AlphaVantage:GOLD:daily
2021-09-20,1764.2353084817,AlphaVantage:GOLD:daily
2021-09-21,1775.1693244044,AlphaVantage:GOLD:daily
2021-09-22,1767.2439047144,AlphaVantage:GOLD:daily
2021-09-23,1744.5164783947,AlphaVantage:GOLD:daily
2021-09-24,1750.329183334,AlphaVantage:GOLD:daily
2021-09-25,1750.5623681608,AlphaVantage:GOLD:daily
2021-09-26,1748.7714880297,AlphaVantage:GOLD:daily
2021-09-27,1750.816835419,AlphaVantage:GOLD:daily
2021-09-28,1735.0297630588,AlphaVantage:GOLD:daily
2021-09-29,1728.3712689369,AlphaVantage:GOLD:daily
2021-09-30,1754.7226304712,AlphaVantage:GOLD:daily
2021-10-01,1760.6506392018,AlphaVantage:GOLD:daily
2021-10-02,1760.7958797376,AlphaVantage:GOLD:daily
2021-10-03,1763.4507203696,AlphaVantage:GOLD:daily
2021-10-04,1768.138362923,AlphaVantage:GOLD:daily
2021-10-05,1759.9809359404,AlphaVantage:GOLD:daily
2021-10-06,1763.3948477298,AlphaVantage:GOLD:daily
2021-10-07,1754.9549537312,AlphaVantage:GOLD:daily
2021-10-08,1757.0269526559,AlphaVantage:GOLD:daily
2021-10-09,1757.2067441595,AlphaVantage:GOLD:daily
2021-10-10,1754.2320849048,AlphaVantage:GOLD:daily
2021-10-11,1753.8605319936,AlphaVantage:GOLD:daily
2021-10-12,1760.3211916753,AlphaVantage:GOLD:daily
